email_ids	start_index	end_index	label
055-018056-EM	193	260	0
008-001396-EM	168	850	0
084-015511-EM	417	468	0
057-001825-EM	27	43	0
008-014001-EM	42	102	0
061-001146-EM	144	216	0
049-000688-EM	34	105	1
080-010558-EM	2	133	0
048-000897-EM	80	99	0
055-023608-EM	221	464	0
063-000961-EM	706	1004	0
055-017881-EM	728	745	0
018-002396-EM	0	1561	0
055-020156-EM	367	413	0
057-013887-EM	57	295	0
055-029740-EM	138	242	0
159-001208-EM	540	562	0
055-035942-EM	103	122	0
047-000523-EM	291	386	1
031-000195-EM	544	599	0
059-007315-EM	192	231	0
008-012600-EM	24	95	1
011-003434-EM	122	147	1
216-005604-EM	769	812	0
007-004566-EM	17	102	0
089-007786-EM	596	699	0
207-001026-EM	627	779	0
032-000678-EM	67	94	0
068-001079-EM	23	29	0
063-007373-EM	251	267	0
055-007286-EM	107	208	0
068-001675-EM	13	142	0
046-000103-EM	179	377	0
031-001271-EM	327	543	0
031-000435-EM	94	196	0
014-001200-EM	465	515	0
051-005081-EM	417	520	0
032-000555-EM	759	927	0
037-001562-EM	2	152	0
001-000312-EM	61	105	1
055-023106-EM	91	136	0
068-005907-EM	508	544	0
063-004541-EM	148	279	0
018-007826-EM	51	240	0
007-011893-EM	570	619	0
112-003651-EM	72	142	0
068-006029-EM	410	422	0
016-001579-EM	110	210	0
057-010032-EM	36	60	0
032-000490-EM	2	37	0
032-000555-EM	472	686	0
057-004202-EM	114	200	0
055-030761-EM	222	366	0
062-059353-EM	104	177	1
046-000386-EM	105	285	0
055-017900-EM	76	174	0
015-000578-EM	113	151	0
207-001910-EM	56	102	0
046-000579-EM	96	169	0
084-009615-EM	327	443	0
084-009615-EM	26	188	0
018-006437-EM	895	1180	0
055-017041-EM	71	114	0
008-013909-EM	22	41	1
011-004676-EM	154	190	0
081-000223-EM	383	567	0
055-000811-EM	311	615	0
007-010072-EM	44	131	0
007-014163-EM	2	103	0
080-000851-EM	839	904	0
065-000784-EM	72	136	0
166-004940-EM	486	499	0
008-003292-EM	14	93	1
059-001870-EM	979	1140	0
055-008720-EM	87	145	0
053-007605-EM	14	94	0
008-002787-EM	49	79	0
024-002221-EM	65	177	1
055-001842-EM	280	444	0
046-002881-EM	132	141	0
068-005052-EM	35	108	0
082-003465-EM	51	105	0
012-001165-EM	25	72	0
093-005194-EM	45	163	0
049-002144-EM	142	174	0
008-010450-EM	150	261	0
080-001816-EM	269	364	0
053-008936-EM	2	51	0
069-002599-EM	793	844	0
107-007771-EM	165	213	0
084-003185-EM	498	554	0
055-026262-EM	2	114	0
007-006566-EM	0	2291	0
062-064333-EM	1231	1265	1
112-000393-EM	555	625	0
084-007535-EM	275	370	0
057-015408-EM	2	212	0
189-000141-EM	198	262	0
053-002102-EM	31	95	0
020-005202-EM	451	480	0
053-008645-EM	9	73	0
057-015961-EM	582	796	0
084-007713-EM	740	775	0
056-000005-EM	549	635	0
061-001429-EM	8065	8103	0
011-002546-EM	324	470	0
038-001810-EM	233	330	0
076-002364-EM	113	173	0
059-005212-EM	274	652	0
007-012805-EM	785	835	0
062-063550-EM	298	342	0
057-007257-EM	18	68	0
053-005910-EM	758	846	0
031-001339-EM	299	342	1
011-002691-EM	742	810	0
008-016042-EM	767	773	0
055-019707-EM	124	207	1
062-012908-EM	40	134	0
034-000498-EM	222	263	0
108-001172-EM	2077	2146	1
053-002001-EM	819	903	0
055-021434-EM	0	84	0
084-004634-EM	112	139	0
038-001961-EM	300	323	0
007-004965-EM	719	1042	0
059-006498-EM	0	135	0
076-000326-EM	472	528	0
018-005330-EM	162	188	0
057-015974-EM	200	423	0
063-008696-EM	148	224	0
062-064262-EM	127	145	0
029-000300-EM	113	227	0
008-009644-EM	94	138	1
243-002041-EM	384	395	0
022-001419-EM	246	337	0
055-019985-EM	0	24	0
007-009857-EM	24	77	0
068-003168-EM	83	91	0
057-007707-EM	462	473	1
218-005304-EM	32	65	0
062-064314-EM	93	136	1
011-004750-EM	211	278	0
008-013937-EM	353	501	0
059-001612-EM	78	110	0
111-000688-EM	143	200	0
084-009615-EM	189	326	0
069-002273-EM	174	268	0
076-006272-EM	144	158	1
049-003390-EM	1824	2118	0
068-004513-EM	20	89	0
058-001976-EM	80	124	0
049-002510-EM	322	415	1
011-004188-EM	0	60	0
007-009867-EM	69	139	1
057-013825-EM	1468	1513	0
172-002705-EM	894	935	0
055-022926-EM	0	130	0
059-004833-EM	256	466	0
157-002648-EM	345	412	0
065-000053-EM	79	300	0
063-013744-EM	270	410	0
065-000971-EM	77	117	0
084-005605-EM	120	205	0
080-000982-EM	42	114	0
008-011551-EM	2	31	0
004-001529-EM	125	332	0
065-002234-EM	450	534	0
008-001955-EM	317	389	0
069-001918-EM	310	332	1
053-007038-EM	25	128	0
163-003902-EM	543	586	0
055-018135-EM	0	150	0
001-003639-EM	222	297	0
084-007535-EM	44	115	0
004-000924-EM	164	215	0
188-003465-EM	166	182	0
014-002158-EM	173	328	0
062-063880-EM	22	51	1
069-001986-EM	217	334	1
069-002014-EM	55	66	0
051-006871-EM	524	686	0
046-004375-EM	2900	2961	0
018-002634-EM	94	113	0
007-008495-EM	45	150	1
022-001990-EM	48	147	0
063-009389-EM	46	157	0
062-007352-EM	1071	1140	0
053-000858-EM	245	293	0
161-012585-EM	183	360	1
008-010744-EM	201	280	1
063-010185-EM	73	111	0
055-028606-EM	0	69	0
076-005013-EM	421	434	0
001-001347-EM	94	125	0
084-010314-EM	33	62	0
135-003350-EM	348	391	1
080-002135-EM	104	171	0
062-061847-EM	65	162	1
008-012751-EM	280	385	0
051-003869-EM	500	521	1
057-005964-EM	46	100	0
007-000583-EM	523	575	0
055-005344-EM	577	784	0
057-001916-EM	115	129	0
037-000061-EM	179	352	0
107-002845-EM	165	219	0
076-007293-EM	172	310	0
084-006235-EM	832	966	0
024-008564-EM	302	367	0
063-000140-EM	28	47	0
057-012090-EM	285	335	0
084-001075-EM	1684	1752	0
053-003858-EM	107	158	0
057-013611-EM	95	193	0
049-001828-EM	221	259	0
008-016042-EM	225	290	0
062-023894-EM	83	395	0
063-014149-EM	182	368	0
055-021914-EM	281	343	0
163-000699-EM	953	1205	0
051-002065-EM	408	521	0
046-005979-EM	367	546	1
053-008984-EM	527	790	0
057-016580-EM	1232	1307	0
048-002567-EM	0	50	1
055-030507-EM	233	315	0
057-007047-EM	93	113	0
001-001797-EM	136	300	0
057-015400-EM	1930	2158	0
076-000746-EM	458	566	0
053-002451-EM	463	496	0
057-013915-EM	178	276	0
150-003633-EM	308	377	0
018-003026-EM	553	686	1
206-004037-EM	62	156	0
061-002495-EM	45	77	0
137-001095-EM	245	314	0
008-001200-EM	557	585	0
019-000042-EM	344	438	1
080-010558-EM	813	894	1
084-009264-EM	992	1092	1
055-018338-EM	307	766	0
057-016641-EM	239	449	0
076-000451-EM	210	407	0
112-006190-EM	611	668	0
063-011780-EM	214	262	0
008-009644-EM	94	138	1
024-003886-EM	51	85	1
055-012300-EM	185	216	0
001-003714-EM	31	90	0
055-012336-EM	136	222	0
055-026158-EM	325	395	0
029-001648-EM	20	113	0
055-022827-EM	487	761	0
053-000340-EM	212	269	0
057-010828-EM	47	88	1
055-018547-EM	395	427	0
062-063265-EM	21	118	0
008-015997-EM	28	60	0
008-005866-EM	49	135	0
058-000358-EM	1905	2068	0
057-007707-EM	769	850	0
057-004779-EM	134	241	0
019-000857-EM	70	121	1
084-010261-EM	2	220	0
069-001013-EM	178	359	0
127-001654-EM	689	918	0
004-000632-EM	531	618	0
007-011048-EM	236	285	0
189-003650-EM	554	617	1
080-006002-EM	76	120	0
024-006170-EM	14	42	0
055-030188-EM	165	245	0
084-002488-EM	2	248	1
055-016505-EM	50	89	0
059-001431-EM	1076	1099	0
051-002104-EM	32	71	0
057-013964-EM	127	167	0
008-001083-EM	12	42	1
008-006219-EM	17	42	0
008-012503-EM	482	545	0
053-003285-EM	102	250	0
161-005969-EM	635	649	0
080-010558-EM	1059	1200	0
080-005864-EM	627	741	0
018-000412-EM	285	336	0
055-020889-EM	0	120	0
060-006965-EM	375	450	0
068-001333-EM	2	556	0
076-006020-EM	288	308	1
011-002660-EM	42	69	0
057-000985-EM	347	425	1
059-001431-EM	1085	1108	0
034-000269-EM	2	245	0
049-002762-EM	88	189	0
055-004317-EM	58	137	0
080-006994-EM	127	192	0
080-007232-EM	25	57	0
007-011340-EM	82	221	0
057-014606-EM	93	177	0
004-001104-EM	259	313	0
015-001785-EM	464	569	0
057-015999-EM	203	438	0
008-004256-EM	362	569	0
052-000829-EM	22	86	0
055-004975-EM	45	134	0
052-000942-EM	798	842	0
084-003736-EM	1058	1390	0
016-004484-EM	294	363	0
015-002658-EM	19	37	0
062-059521-EM	557	686	0
059-000465-EM	1312	1526	0
107-006299-EM	40	193	0
058-001571-EM	126	269	0
063-021400-EM	343	466	0
062-057592-EM	27	45	0
011-004471-EM	162	221	1
084-010162-EM	26	194	1
055-010220-EM	2	117	0
057-012943-EM	350	446	0
080-009526-EM	988	1175	0
069-000398-EM	114	189	1
069-002554-EM	307	324	0
055-011364-EM	1544	1761	0
058-002732-EM	136	179	0
055-018547-EM	414	519	0
008-001585-EM	514	535	0
055-001203-EM	39	106	0
008-005953-EM	0	127	1
055-022330-EM	559	576	0
057-015443-EM	4627	4747	0
053-007414-EM	108	305	1
011-004390-EM	106	146	0
053-005528-EM	110	139	1
068-004399-EM	106	170	1
076-003198-EM	143	187	1
082-002192-EM	434	514	0
051-005913-EM	12	48	0
024-008409-EM	191	316	0
008-010494-EM	61	84	0
049-000842-EM	282	476	0
049-002050-EM	261	267	0
065-001592-EM	170	212	0
053-003653-EM	26	51	0
049-003365-EM	757	909	0
055-012667-EM	239	342	0
063-015379-EM	86	128	0
019-000629-EM	407	477	0
076-007811-EM	10	35	0
235-022532-EM	87	159	0
055-023292-EM	228	322	0
007-001364-EM	51	90	0
055-020156-EM	414	467	0
055-027171-EM	240	397	0
051-005281-EM	2	69	0
055-024533-EM	75	146	0
055-004323-EM	345	433	1
049-001230-EM	191	244	0
055-012928-EM	238	328	1
029-001483-EM	298	332	0
049-000907-EM	225	261	1
057-014822-EM	536	1111	0
057-013082-EM	150	222	0
014-002158-EM	104	180	0
008-003567-EM	16	64	0
059-005011-EM	418	537	0
055-001286-EM	43	130	0
051-002540-EM	185	219	0
062-058511-EM	150	234	0
055-027135-EM	123	148	0
016-005258-EM	2	224	0
008-014617-EM	450	470	1
080-008092-EM	36	62	0
069-002014-EM	153	219	0
011-000319-EM	359	402	0
010-000041-EM	382	477	0
055-019889-EM	45	104	0
076-006385-EM	340	428	1
022-000327-EM	218	318	0
205-007076-EM	429	533	0
007-010508-EM	209	270	0
008-003483-EM	615	636	0
055-010679-EM	521	630	0
076-007741-EM	76	158	1
022-003230-EM	85	179	0
057-015073-EM	61	120	0
039-000140-EM	31	73	0
084-001388-EM	338	400	0
069-002504-EM	470	607	0
057-011173-EM	813	1052	0
055-018130-EM	155	241	0
048-002010-EM	247	333	0
008-014290-EM	114	181	0
068-007905-EM	19	156	1
008-012933-EM	77	109	0
080-008092-EM	66	114	0
046-001944-EM	141	234	0
232-002259-EM	30	103	1
007-011493-EM	10	90	0
055-018842-EM	968	1049	0
001-000625-EM	24	72	0
055-033482-EM	302	436	0
038-001313-EM	390	524	0
053-007088-EM	143	203	0
084-015607-EM	2149	2292	0
057-013611-EM	90	188	0
057-010830-EM	351	500	0
024-003459-EM	462	677	0
055-001842-EM	456	895	0
012-000762-EM	506	553	0
063-015047-EM	180	248	0
055-031790-EM	0	224	0
062-054636-EM	230	306	0
080-012101-EM	661	719	0
082-000337-EM	386	499	0
018-002193-EM	1427	1506	1
076-006272-EM	165	290	1
008-007779-EM	120	189	0
007-002612-EM	752	940	1
046-000490-EM	376	446	0
062-058247-EM	80	110	0
065-001836-EM	461	690	0
063-009012-EM	1418	1523	0
080-001379-EM	144	271	0
055-032136-EM	125	207	0
065-001559-EM	906	981	0
032-002992-EM	26	43	0
059-005210-EM	157	219	0
011-002607-EM	96	125	0
008-001594-EM	371	525	0
080-007164-EM	436	462	0
070-000239-EM	352	415	1
068-001972-EM	71	191	0
053-005534-EM	42	89	1
024-001736-EM	373	471	0
008-006359-EM	72	190	0
037-002866-EM	470	560	1
008-006162-EM	437	515	0
049-002306-EM	142	179	0
055-006434-EM	172	215	1
057-005287-EM	619	714	0
055-029105-EM	61	78	0
096-003502-EM	477	483	0
178-001020-EM	491	542	0
076-005655-EM	37	77	1
216-002696-EM	1476	1515	0
008-006162-EM	668	732	0
205-001041-EM	939	1033	1
039-000017-EM	213	245	0
037-002628-EM	66	112	0
068-002187-EM	25	101	0
055-009435-EM	2214	2229	0
055-021454-EM	0	33	1
055-022954-EM	329	438	0
062-000054-EM	633	818	0
007-004309-EM	129	217	0
069-000306-EM	142	167	1
011-004188-EM	66	104	0
076-007592-EM	85	123	1
049-000499-EM	494	569	0
053-000597-EM	633	677	0
032-000456-EM	1110	1180	0
080-005590-EM	106	185	0
118-001062-EM	1005	1204	0
007-006036-EM	138	287	0
063-007852-EM	58	105	0
055-026456-EM	141	149	0
084-000281-EM	1223	1265	0
047-000523-EM	2	12	1
022-003196-EM	71	160	0
001-004110-EM	64	367	0
051-004633-EM	1754	1946	0
007-013706-EM	21	31	1
055-030215-EM	305	322	0
049-000780-EM	956	1001	0
107-008229-EM	836	947	0
049-001268-EM	44	116	0
057-010388-EM	705	713	0
051-005242-EM	124	216	1
057-013144-EM	226	285	0
034-000174-EM	723	771	0
037-004893-EM	482	547	0
055-024284-EM	395	441	0
068-000378-EM	0	116	0
062-063946-EM	28	56	1
084-004646-EM	246	286	0
062-059521-EM	210	368	0
008-008473-EM	3	79	0
055-013403-EM	95	178	0
024-004820-EM	268	325	0
055-020364-EM	59	145	0
008-008368-EM	103	229	1
055-024458-EM	615	777	0
081-000144-EM	1227	1366	0
076-004543-EM	2146	2193	1
024-002872-EM	317	483	0
018-008032-EM	223	280	0
015-000934-EM	41	84	0
034-000181-EM	828	841	0
136-000135-EM	719	831	0
040-004443-EM	662	822	0
053-002001-EM	718	804	0
200-001579-EM	68	154	0
239-003967-EM	450	504	0
024-006955-EM	143	340	0
049-002232-EM	302	536	0
008-012463-EM	133	245	0
051-005368-EM	449	551	0
206-005671-EM	199	266	0
055-025666-EM	339	431	0
068-002533-EM	99	146	0
008-008453-EM	8256	8293	0
057-007427-EM	44	136	0
056-000005-EM	0	154	0
046-004631-EM	415	981	0
081-000237-EM	1113	1189	0
081-000396-EM	295	479	0
049-002506-EM	840	888	0
055-005701-EM	159	260	0
060-003973-EM	0	39	0
107-005593-EM	120	280	0
008-016601-EM	82	202	0
057-015024-EM	813	991	0
046-001297-EM	72	164	1
024-007209-EM	56	195	1
103-001904-EM	597	654	1
057-012158-EM	509	640	0
024-004056-EM	494	595	0
022-002189-EM	2	130	0
057-005372-EM	1082	1162	0
040-008577-EM	751	860	0
008-000008-EM	2	13	0
051-002233-EM	29	37	0
080-008326-EM	794	871	0
024-001544-EM	10	57	0
008-000891-EM	86	150	0
012-000885-EM	277	291	0
008-000357-EM	37	66	0
206-006098-EM	410	538	0
055-036821-EM	12	149	0
057-013825-EM	1090	1288	0
029-002131-EM	196	318	0
046-000435-EM	170	347	1
059-005833-EM	156	244	0
008-007275-EM	45	157	1
032-000456-EM	243	732	0
053-008239-EM	63	215	1
037-000475-EM	1047	1221	0
080-008197-EM	195	264	0
040-008887-EM	93	221	0
069-001150-EM	2	177	0
008-014348-EM	12	77	0
008-002015-EM	103	236	0
080-002512-EM	26	109	0
012-000885-EM	260	274	0
068-006399-EM	143	231	0
038-001810-EM	139	232	0
016-000916-EM	224	290	0
011-000315-EM	761	900	0
049-000307-EM	424	511	0
014-001200-EM	476	526	0
055-024458-EM	159	356	0
011-002031-EM	79	98	0
001-002045-EM	96	117	0
055-021297-EM	391	460	0
034-000206-EM	447	454	0
080-007091-EM	70	226	0
076-006272-EM	147	161	1
007-000958-EM	36	122	0
077-000297-EM	39	99	0
055-027630-EM	342	518	0
055-030862-EM	392	456	0
049-003163-EM	132	184	0
055-008975-EM	2	862	0
057-012336-EM	792	847	0
022-001419-EM	341	371	0
055-031790-EM	304	993	0
049-000960-EM	619	657	0
055-018135-EM	493	653	0
024-007017-EM	1498	1616	0
216-021140-EM	193	293	0
063-012244-EM	96	154	0
037-004893-EM	496	561	0
007-013686-EM	12	35	0
055-011898-EM	0	54	0
061-002367-EM	30	326	0
057-015083-EM	307	392	0
059-001586-EM	1081	1151	0
018-002193-EM	1507	1856	0
059-000140-EM	0	318	0
053-000858-EM	297	413	0
051-001062-EM	749	823	0
080-000932-EM	338	432	1
080-003850-EM	0	815	0
055-018130-EM	250	470	0
062-051592-EM	166	271	0
055-023490-EM	207	302	0
007-012109-EM	941	991	0
024-002536-EM	266	393	1
055-030618-EM	69	133	0
055-018056-EM	73	184	0
057-012331-EM	110	235	0
069-001402-EM	379	432	0
032-000667-EM	347	601	0
057-012760-EM	4512	4641	0
016-002602-EM	87	247	0
008-009872-EM	256	375	0
001-003527-EM	701	791	0
062-057570-EM	240	256	0
008-002298-EM	1209	1771	0
051-002914-EM	257	402	0
055-035422-EM	124	265	0
062-059521-EM	0	209	0
061-000610-EM	2	84	1
011-004676-EM	98	150	0
057-010569-EM	496	549	0
063-002423-EM	47	82	0
055-024316-EM	372	451	0
206-004720-EM	188	307	0
016-000657-EM	434	495	0
055-025214-EM	2	45	0
068-006216-EM	52	134	0
084-002484-EM	658	810	0
059-001612-EM	70	102	0
063-017085-EM	107	154	0
053-007414-EM	555	600	0
178-012029-EM	827	1139	1
063-010309-EM	442	572	0
062-059523-EM	303	344	1
053-007042-EM	68	149	0
057-005062-EM	284	412	0
076-002343-EM	47	81	0
055-029328-EM	112	352	0
022-003230-EM	1115	1407	0
057-012740-EM	393	438	0
080-006983-EM	320	405	0
080-011837-EM	37	75	0
008-014837-EM	0	129	0
055-030761-EM	514	529	0
057-015290-EM	217	312	0
057-013887-EM	476	568	0
096-009454-EM	144	211	0
008-008967-EM	80	109	0
055-020889-EM	121	200	0
055-030183-EM	0	98	0
055-028838-EM	815	862	0
049-000261-EM	272	312	0
008-004692-EM	17	44	0
055-016671-EM	2	96	0
053-008013-EM	722	788	0
049-001444-EM	230	314	0
008-009851-EM	16	33	0
008-014720-EM	0	579	0
059-002080-EM	744	789	0
007-004965-EM	2050	2270	0
001-000882-EM	114	209	0
084-006628-EM	1131	1251	0
057-010093-EM	46	119	0
032-000847-EM	1362	1404	0
055-022125-EM	0	125	1
057-015417-EM	294	364	0
077-000297-EM	141	189	0
007-013311-EM	81	162	1
053-001911-EM	142	160	0
057-011593-EM	10	187	0
015-001241-EM	310	376	0
018-002634-EM	343	419	0
055-020555-EM	362	456	0
081-000144-EM	987	1035	0
080-004714-EM	32	115	0
055-024533-EM	147	166	0
080-000851-EM	333	606	1
080-011455-EM	56	90	1
055-031743-EM	233	275	1
055-019235-EM	45	476	1
012-000757-EM	73	103	0
001-000577-EM	213	282	0
084-005516-EM	250	295	0
024-004228-EM	108	211	0
055-020519-EM	846	901	0
232-002236-EM	458	484	0
055-025409-EM	126	252	0
008-006415-EM	377	425	0
059-004258-EM	568	607	0
068-002316-EM	1293	1357	0
011-002726-EM	381	412	1
057-007458-EM	964	1201	0
024-003278-EM	672	726	0
055-023898-EM	269	573	0
046-004522-EM	317	377	0
159-001044-EM	315	357	0
053-006723-EM	80	186	1
055-013054-EM	668	738	0
057-010491-EM	157	220	0
055-002266-EM	9	108	0
071-000313-EM	777	1357	0
055-019918-EM	417	707	0
018-000412-EM	290	341	0
057-001455-EM	6165	6197	0
024-006657-EM	129	262	1
057-011929-EM	595	809	0
055-035557-EM	145	264	0
049-001537-EM	305	327	0
162-002557-EM	684	754	0
032-003625-EM	211	247	0
038-001620-EM	596	737	0
053-008013-EM	697	721	0
060-001014-EM	210	258	0
059-001420-EM	553	583	0
076-006798-EM	649	858	0
057-002681-EM	257	412	0
024-005158-EM	467	560	0
084-010101-EM	595	631	0
062-061739-EM	46	69	1
001-001344-EM	1804	1855	0
049-002260-EM	301	382	0
007-003126-EM	937	1159	1
057-013126-EM	116	168	0
053-004749-EM	945	1472	0
053-005674-EM	49	329	1
068-007156-EM	68	276	0
063-020903-EM	152	328	0
055-031824-EM	365	455	0
057-008701-EM	271	345	0
057-016279-EM	743	767	0
024-004583-EM	548	586	0
055-034996-EM	80	137	0
055-023898-EM	0	133	0
061-002862-EM	31	52	0
049-001897-EM	222	246	0
051-000925-EM	670	787	0
055-018066-EM	58	260	0
057-009642-EM	652	1137	0
057-009919-EM	55	114	0
012-001369-EM	143	184	0
057-002873-EM	1045	1109	0
161-018114-EM	92	95	0
057-001825-EM	35	51	0
022-001329-EM	15	74	0
016-004484-EM	0	37	0
049-002890-EM	724	871	0
055-020303-EM	70	201	0
055-000692-EM	271	306	1
049-003202-EM	704	754	0
022-000589-EM	1819	1985	0
057-000691-EM	947	1135	0
062-059758-EM	43	159	0
007-013628-EM	76	132	1
055-026998-EM	22	129	0
055-026319-EM	302	404	0
059-004043-EM	918	1014	0
059-007153-EM	46	63	0
059-003780-EM	1370	1450	1
018-006856-EM	380	413	0
024-005173-EM	88	148	0
060-003362-EM	591	1413	0
055-030289-EM	118	186	0
049-003607-EM	467	714	0
055-028459-EM	584	754	0
055-031004-EM	567	578	0
007-007325-EM	1235	1256	0
055-027630-EM	329	510	0
063-003781-EM	20	34	0
046-000490-EM	61	154	0
120-001720-EM	1512	1526	0
011-001397-EM	377	443	0
057-009212-EM	306	504	0
007-005379-EM	137	222	0
065-001391-EM	133	148	0
055-013403-EM	2	91	0
057-016783-EM	236	352	1
024-004022-EM	168	278	0
095-001908-EM	970	975	0
055-026540-EM	368	441	0
068-001067-EM	188	235	1
024-004533-EM	391	463	0
080-006513-EM	85	137	0
057-012758-EM	126	376	0
019-000994-EM	1997	2067	0
055-000827-EM	244	369	0
055-032666-EM	17	144	0
057-016867-EM	22	100	0
055-026492-EM	539	888	0
057-005062-EM	179	261	0
049-001230-EM	191	244	1
065-000784-EM	140	294	0
062-059166-EM	470	552	0
018-000412-EM	345	387	0
007-007902-EM	198	481	0
055-017372-EM	0	74	0
061-000567-EM	13	61	0
057-012868-EM	2	104	1
053-004922-EM	360	573	0
057-012706-EM	48	70	0
039-000071-EM	317	504	0
020-000678-EM	409	491	0
055-007472-EM	283	322	0
038-001082-EM	358	422	0
040-005418-EM	99	280	0
038-001810-EM	241	338	0
186-004617-EM	119	195	0
012-000904-EM	86	137	0
057-016323-EM	356	539	0
046-000290-EM	976	1062	0
058-001755-EM	95	146	0
024-006657-EM	266	470	0
038-001961-EM	311	334	0
055-019707-EM	135	218	1
055-029379-EM	580	746	0
103-002250-EM	716	803	0
004-001104-EM	165	255	0
057-012862-EM	71	140	0
049-000842-EM	179	278	0
080-001465-EM	2	120	0
016-002772-EM	678	743	1
057-001739-EM	619	712	0
076-006930-EM	20	75	0
011-000568-EM	174	321	0
175-003492-EM	905	1029	0
219-002555-EM	186	199	0
084-001388-EM	899	935	0
053-001999-EM	84	154	0
116-001021-EM	47	60	0
063-009389-EM	41	152	0
076-004582-EM	527	560	0
032-000087-EM	324	392	0
203-001515-EM	894	1060	0
080-005654-EM	364	476	0
016-000070-EM	31	208	1
055-032235-EM	434	533	0
014-001156-EM	242	272	0
147-004952-EM	993	1017	0
244-001110-EM	142	156	0
001-003639-EM	378	415	0
053-001999-EM	221	271	0
063-001985-EM	205	272	1
032-001128-EM	45	96	0
059-006793-EM	1934	2049	0
084-010681-EM	113	152	0
016-005967-EM	106	174	0
055-016056-EM	2523	2572	0
053-005609-EM	460	650	0
008-011232-EM	0	113	0
008-011841-EM	853	959	0
055-014500-EM	363	375	0
055-030981-EM	101	112	0
053-001940-EM	112	177	0
082-002449-EM	1084	1100	0
012-000762-EM	495	542	0
055-032159-EM	320	377	0
080-005518-EM	997	4929	0
024-004430-EM	677	790	1
008-001919-EM	33	79	1
049-001896-EM	475	489	0
062-061245-EM	29	102	1
055-027632-EM	2	279	0
055-030507-EM	207	229	0
024-004833-EM	710	751	0
008-006664-EM	402	490	0
026-001302-EM	225	326	0
049-003390-EM	45	184	0
007-009506-EM	110	155	0
055-037529-EM	156	247	0
053-001940-EM	174	228	0
062-063698-EM	159	215	0
055-021913-EM	288	348	0
242-001810-EM	31	57	0
061-001305-EM	127	181	0
008-016258-EM	837	1157	0
016-001602-EM	66	99	0
020-001147-EM	564	663	0
024-007058-EM	147	280	0
173-010382-EM	38	59	1
063-008049-EM	229	351	0
084-009115-EM	49	152	0
046-004327-EM	188	360	0
063-010518-EM	611	673	0
053-004749-EM	934	1485	0
018-002634-EM	0	63	0
236-000929-EM	174	244	0
055-008097-EM	38	69	0
008-006446-EM	38	98	0
040-005634-EM	2	173	0
020-005779-EM	823	1102	0
057-014224-EM	119	376	1
062-060254-EM	350	408	0
024-007017-EM	1408	1453	0
084-001014-EM	469	501	0
080-000228-EM	0	40	0
055-018130-EM	463	531	0
007-002953-EM	53	304	0
095-000025-EM	850	859	0
068-007900-EM	9	86	1
084-009965-EM	1079	1278	0
053-008675-EM	105	138	0
024-004056-EM	415	487	0
040-007241-EM	443	520	0
063-007188-EM	55	212	0
055-027860-EM	106	222	0
059-007055-EM	34	110	0
055-037997-EM	132	198	0
063-020923-EM	439	536	0
032-002267-EM	2	199	0
055-021971-EM	67	91	1
055-029613-EM	298	377	0
084-011902-EM	142	200	0
062-015791-EM	2	62	0
040-001859-EM	2	132	0
084-010261-EM	224	449	0
007-011148-EM	238	271	0
059-005955-EM	253	363	0
178-003626-EM	33	55	0
055-030183-EM	490	657	0
059-000375-EM	102	160	0
045-000310-EM	0	102	0
031-001339-EM	185	295	1
057-009112-EM	221	275	0
057-005372-EM	1166	1210	0
081-000294-EM	1291	1323	0
061-000486-EM	6660	6741	0
055-003263-EM	21	62	1
055-014500-EM	9	37	0
208-000916-EM	815	830	1
051-001278-EM	2248	2263	0
008-007788-EM	341	463	1
055-032736-EM	2	186	0
059-005210-EM	223	393	0
065-001559-EM	67	142	0
029-001900-EM	66	93	0
018-006935-EM	952	1127	0
062-063833-EM	59	197	0
055-014500-EM	402	503	1
057-008017-EM	242	300	0
051-005081-EM	166	243	0
032-001636-EM	171	296	0
016-003385-EM	399	419	0
208-001893-EM	274	320	0
008-002749-EM	324	521	0
107-008502-EM	693	739	1
007-002466-EM	269	346	0
240-000436-EM	261	271	0
059-001966-EM	287	473	0
055-026540-EM	444	490	0
001-002060-EM	439	461	0
055-031310-EM	95	160	0
055-025214-EM	44	106	0
085-005569-EM	590	902	1
055-031874-EM	2	299	0
053-003285-EM	15	56	0
048-002291-EM	127	271	0
055-026453-EM	2	189	0
040-006716-EM	14	142	0
080-000618-EM	370	421	0
046-004781-EM	688	751	1
076-006272-EM	285	368	1
024-003723-EM	433	498	0
057-008387-EM	0	9	0
062-062192-EM	22	95	1
069-001550-EM	9	44	0
061-001190-EM	475	625	0
008-006664-EM	394	482	0
206-004962-EM	772	793	1
062-064446-EM	360	429	1
008-006162-EM	451	529	0
001-004375-EM	85	101	0
062-022333-EM	196	219	1
076-000161-EM	2	71	0
057-008701-EM	360	394	0
001-001218-EM	806	856	0
055-022163-EM	155	183	0
046-002836-EM	1720	1808	0
055-026750-EM	727	771	0
018-004888-EM	186	306	0
057-009510-EM	454	1013	0
055-020377-EM	23	122	0
055-021914-EM	0	275	0
037-000969-EM	216	264	0
059-004732-EM	970	1264	0
065-001331-EM	70	120	0
009-000499-EM	433	487	1
063-012661-EM	434	488	0
016-000467-EM	414	425	0
063-000838-EM	34	106	0
007-011107-EM	556	713	0
053-001940-EM	108	173	0
007-014808-EM	649	758	0
057-013809-EM	56	132	0
